,bitcoin,ethereum,tether
2020-01-09 16:05:58.668,,8067119343.610879,
2020-01-09 16:05:59.175,31438127146.69782,,
2020-01-09 16:14:59.366,,,34258350486.326023
2020-01-09 17:04:53.007,31648494560.944862,,
2020-01-09 17:05:47.277,,7897948877.935394,
2020-01-09 17:38:54.305,,,32432337442.53241
2020-01-09 18:09:26.721,30845418545.24975,,
2020-01-09 18:09:46.773,,8166904724.096652,
2020-01-09 18:40:13.020,,,31640289435.242146
2020-01-09 19:09:11.039,,7967634055.592066,
2020-01-09 19:09:13.892,29237126970.079876,,
2020-01-09 19:24:19.562,,,31651564577.700596
2020-01-09 20:05:21.365,,8142461713.649551,
2020-01-09 20:07:55.226,30754222984.498554,,
2020-01-09 20:35:03.365,,,32269300402.112465
2020-01-09 21:04:16.995,30228617816.750065,,
2020-01-09 21:09:43.467,,8610194396.280272,
2020-01-09 21:37:32.886,,,32060959254.344795
2020-01-09 22:05:00.758,30331471608.736298,,
2020-01-09 22:05:04.201,,7978877126.380718,
2020-01-09 22:09:21.572,,,32062578608.224125
2020-01-09 23:05:56.712,29507536320.850002,,
2020-01-09 23:08:53.313,,8399007254.539207,
2020-01-09 23:35:32.590,,,31890624926.814884
2020-01-10 00:07:48.503,,8011852966.065037,
2020-01-10 00:07:48.756,29466508373.243587,,
2020-01-10 00:39:51.693,,,31622632818.5138
2020-01-10 01:04:46.658,,7761626666.94703,
2020-01-10 01:04:49.968,29136513926.054523,,
2020-01-10 01:34:48.762,,,31287038878.57191
2020-01-10 02:07:16.557,28884231429.881542,,
2020-01-10 02:09:12.408,,7823910601.158851,
2020-01-10 02:37:19.339,,,31144736394.438374
2020-01-10 03:04:12.475,,7803975365.744737,
2020-01-10 03:08:57.155,28716741118.233524,,
2020-01-10 03:19:40.117,,,31008114401.03447
2020-01-10 04:02:32.020,28543008635.541058,,
2020-01-10 04:10:29.179,,7953200717.441213,
2020-01-10 04:34:57.865,,,30750025938.746975
2020-01-10 05:00:34.336,28876272708.30842,,
2020-01-10 05:06:10.818,,7583653983.554998,
2020-01-10 05:32:34.334,,,30725291323.65577
2020-01-10 06:02:21.971,28787214876.630646,,
2020-01-10 06:09:11.759,,8003918715.6624565,
2020-01-10 06:37:21.864,,,30346160184.969658
2020-01-10 07:05:11.281,28456023771.3201,,
2020-01-10 07:07:45.305,,7815530273.339827,
2020-01-10 07:29:08.896,,,30254044326.13562
2020-01-10 08:03:00.432,27767549252.836067,,
2020-01-10 08:09:07.718,,7889116176.298742,
2020-01-10 08:30:12.890,,,30262537156.367973
2020-01-10 09:02:38.052,28130887477.468346,,
2020-01-10 09:09:23.596,,7622655552.894038,
2020-01-10 09:39:10.290,,,30283886053.653576
2020-01-10 10:07:42.496,28182476641.68336,,
2020-01-10 10:09:53.023,,7559798532.936475,
2020-01-10 10:39:39.290,,,30394839916.98044
2020-01-10 11:02:31.501,28576883951.47876,,
2020-01-10 11:10:27.283,,8016509924.856178,
2020-01-10 11:20:00.608,,,30728725975.3015
2020-01-10 12:05:35.798,,8322660201.090713,
2020-01-10 12:09:18.767,29927490242.077156,,
2020-01-10 12:44:57.239,,,32355043739.442627
2020-01-10 13:05:44.146,,7755688696.620601,
2020-01-10 13:06:10.281,30731083399.254612,,
2020-01-10 13:33:59.807,,,33337225648.173855
2020-01-10 14:05:00.930,31285457803.30444,,
2020-01-10 14:05:25.371,,8734773992.697506,
2020-01-10 14:34:07.476,,,34137132011.04082
2020-01-10 15:04:22.020,32472121215.21008,,
2020-01-10 15:07:37.714,,8817129969.216543,
2020-01-10 15:35:12.445,,,36282902468.48479
2020-01-10 16:02:25.391,33290424832.505566,,
2020-01-10 16:07:58.719,,9112421929.05252,
2020-01-10 16:35:35.400,,,35978161707.043625
2020-01-10 17:02:55.813,33049842143.835953,,
2020-01-10 17:04:36.437,,9238228501.15231,
2020-01-10 17:35:33.999,,,36311531913.68968
2020-01-10 18:05:10.825,,9139412554.837055,
2020-01-10 18:09:43.284,33265716021.08669,,
2020-01-10 18:39:47.520,,,37543778307.583824
2020-01-10 19:09:05.307,34040173658.928173,,
2020-01-10 19:09:40.108,,8734356201.002129,
2020-01-10 19:29:11.652,,,38091779737.377144
2020-01-10 20:04:57.692,,9494430246.865595,
2020-01-10 20:07:35.123,35419270023.580956,,
2020-01-10 20:19:29.230,,,39247356432.497574
2020-01-10 21:04:30.613,34101823464.36349,,
2020-01-10 21:08:57.696,,8738598830.005209,
2020-01-10 21:34:36.917,,,38126334131.95093
2020-01-10 22:04:49.605,,9552206748.003288,
2020-01-10 22:07:40.420,34248655427.165546,,
2020-01-10 22:32:15.732,,,37939923130.32943
2020-01-10 23:04:27.504,,9294945935.488342,
2020-01-10 23:09:34.311,34497423880.374466,,
2020-01-10 23:30:50.167,,,38709036156.844284
2020-01-11 00:04:36.913,,10273370788.312328,
2020-01-11 00:04:49.748,35777298156.26295,,
2020-01-11 00:39:52.941,,,39931339872.9143
2020-01-11 01:09:10.554,,8906190057.36089,
2020-01-11 01:09:31.440,34776592042.82275,,
2020-01-11 01:39:28.055,,,41071451034.905624
2020-01-11 02:09:03.626,,9884519375.681099,
2020-01-11 02:09:32.082,36933328985.32479,,
2020-01-11 02:25:40.895,,,41297468494.28113
2020-01-11 03:05:20.176,37448280864.4922,,
2020-01-11 03:12:20.787,,10187601976.378733,
2020-01-11 03:39:41.577,,,41647155795.62667
2020-01-11 04:07:31.287,,9736883926.964907,
2020-01-11 04:09:06.674,36088294783.60802,,
2020-01-11 04:34:49.390,,,41665454704.42908
2020-01-11 05:04:20.686,,9947775873.364187,
2020-01-11 05:10:03.110,37219529854.431564,,
2020-01-11 05:38:04.632,,,41589159686.76248
2020-01-11 06:10:03.394,37489067795.21457,,
2020-01-11 06:12:33.875,,10304077537.832994,
2020-01-11 06:35:23.187,,,41787379062.82789
2020-01-11 07:05:30.461,37825242722.12907,,
2020-01-11 07:05:34.678,,10936960650.847858,
2020-01-11 07:32:17.387,,,42409247790.30379
2020-01-11 08:07:34.861,,10126086803.140282,
2020-01-11 08:09:19.904,38035970071.91148,,
2020-01-11 08:20:35.579,,,42184835088.273285
2020-01-11 09:04:58.114,37755958578.437836,,
2020-01-11 09:09:05.441,,10453165991.374245,
2020-01-11 09:39:43.358,,,42282909502.40064
2020-01-11 10:04:53.866,,10431665108.78492,
2020-01-11 10:12:20.962,37807082438.29199,,
2020-01-11 10:36:12.811,,,41990473759.41771
2020-01-11 11:05:12.642,,10627110143.093348,
2020-01-11 11:05:30.410,36814278630.433266,,
2020-01-11 11:28:59.396,,,40993542582.44249
2020-01-11 12:05:36.366,36505728281.982216,,
2020-01-11 12:07:50.490,,10405885695.291035,
2020-01-11 12:44:17.345,,,40273765094.92854
2020-01-11 13:04:44.533,36169314433.03561,,
2020-01-11 13:09:18.842,,10267849625.67463,
2020-01-11 13:28:59.411,,,39336356963.112434
2020-01-11 14:04:48.057,35810496022.21766,,
2020-01-11 14:09:33.199,,8369158440.500201,
2020-01-11 14:28:03.126,,,39244465576.97303
2020-01-11 15:05:10.713,34623498434.96935,,
2020-01-11 15:05:18.531,,9693499888.460081,
2020-01-11 15:32:44.140,,,37402163045.7964
2020-01-11 16:05:01.851,34171705863.268948,,
2020-01-11 16:05:11.536,,10273309279.886963,
2020-01-11 16:24:01.569,,,36972143823.37862
2020-01-11 17:02:28.985,33887677841.59151,,
2020-01-11 17:04:28.585,,8930830687.112677,
2020-01-11 17:37:26.428,,,37028545037.44095
2020-01-11 18:04:50.480,33564385937.49317,,
2020-01-11 18:08:52.160,,10205410456.823746,
2020-01-11 18:35:00.848,,,36573642093.61952
2020-01-11 19:04:19.831,,9474754494.884312,
2020-01-11 19:07:32.327,32142026804.48621,,
2020-01-11 19:34:22.950,,,35244884299.87151
2020-01-11 20:04:03.653,,9947917759.87419,
2020-01-11 20:09:53.638,31136330416.891445,,
2020-01-11 20:34:43.786,,,34739958837.34602
2020-01-11 21:00:14.082,31279601823.23722,,
2020-01-11 21:05:15.292,,9521991889.36501,
2020-01-11 21:05:50.749,,,34632894630.66475
2020-01-11 22:02:47.353,31173359552.962883,,
2020-01-11 22:05:00.111,,10877955075.982248,
2020-01-11 22:19:30.709,,,34523150678.837234
2020-01-11 23:02:28.901,31834386483.60889,,
2020-01-11 23:05:25.976,,9941209622.986446,
2020-01-11 23:27:43.474,,,34008530965.106827
2020-01-12 00:02:23.418,,9737605323.282524,
2020-01-12 00:02:36.743,31504583511.03613,,
2020-01-12 00:35:16.494,,,34790845663.688896
2020-01-12 01:00:36.850,31885601887.54808,,
2020-01-12 01:02:25.063,,9112205482.024975,
2020-01-12 01:37:40.808,,,34379859003.5723
2020-01-12 02:00:46.865,31130479192.335804,,
2020-01-12 02:02:26.024,,10358678782.657145,
2020-01-12 02:34:46.911,,,33851043478.01837
2020-01-12 03:02:37.042,31105295074.739838,,
2020-01-12 03:02:43.079,,9939092379.707403,
2020-01-12 03:25:53.812,,,33582825728.494446
2020-01-12 04:00:19.428,30728149790.746174,,
2020-01-12 04:04:27.473,,10193579599.901176,
2020-01-12 04:25:25.407,,,33357854239.722206
2020-01-12 05:05:22.015,,9699131730.790762,
2020-01-12 05:07:30.121,30285072216.168785,,
2020-01-12 05:34:45.261,,,32898894760.566624
2020-01-12 06:04:55.697,30192563861.544075,,
2020-01-12 06:07:55.106,,9659058181.518307,
2020-01-12 06:34:02.270,,,33142378207.574802
2020-01-12 07:04:28.039,30015501912.924755,,
2020-01-12 07:04:35.477,,10093900788.532085,
2020-01-12 07:15:50.094,,,32241658523.17393
2020-01-12 08:00:46.800,29401469801.70636,,
2020-01-12 08:04:21.481,,7160676283.789953,
2020-01-12 08:34:27.273,,,32241129933.61743
2020-01-12 09:04:06.725,,10088131529.703407,
2020-01-12 09:08:52.816,29259653001.34058,,
2020-01-12 09:39:19.944,,,32406640802.896824
2020-01-12 10:05:21.357,29359068200.128452,,
2020-01-12 10:07:22.735,,9564075352.051718,
2020-01-12 10:34:59.029,,,32277742983.516735
2020-01-12 11:07:21.554,28939255280.81496,,
2020-01-12 11:07:45.515,,10077855149.374836,
2020-01-12 11:22:27.229,,,31899763088.793537
2020-01-12 12:03:00.327,28606656852.204243,,
2020-01-12 12:07:40.168,,8161251540.800892,
2020-01-12 12:47:39.956,,,31716617802.343815
2020-01-12 13:02:53.347,29185565097.87788,,
2020-01-12 13:03:56.256,,9894830134.360388,
2020-01-12 13:34:55.129,,,31647025270.8557
2020-01-12 14:09:19.021,29100646296.94698,,
2020-01-12 14:09:26.827,,9033071817.446327,
2020-01-12 14:24:20.500,,,31858833683.725704
2020-01-12 15:02:52.470,28648929380.577168,,
2020-01-12 15:04:19.951,,9212798686.17634,
2020-01-12 15:34:50.067,,,31916013619.603226
2020-01-12 16:09:36.271,28687635475.149445,,
2020-01-12 16:10:02.833,,10009945812.753279,
2020-01-12 16:39:31.535,,,31421236358.365677
2020-01-12 17:04:13.881,,10184017368.483965,
2020-01-12 17:04:17.775,28476901947.683735,,
2020-01-12 17:35:53.570,,,31346947755.078053
2020-01-12 18:04:06.682,28429610417.44,,
2020-01-12 18:07:25.699,,9759543145.236214,
2020-01-12 18:39:22.350,,,31081982281.42281
2020-01-12 19:00:28.367,28453851288.76525,,
2020-01-12 19:00:34.445,,9721112313.01784,
2020-01-12 19:32:56.308,,,30903374857.432903
2020-01-12 20:09:14.888,,9000644471.340828,
2020-01-12 20:09:23.348,28241498783.79461,,
2020-01-12 20:34:58.185,,,31015868464.524803
2020-01-12 21:02:49.160,28392648003.446293,,
2020-01-12 21:02:57.926,,8037808023.9705105,
2020-01-12 21:15:45.574,,,30770383323.735214
2020-01-12 22:05:32.835,,9161737941.046371,
2020-01-12 22:09:16.696,27770015728.28516,,
2020-01-12 22:30:35.054,,,29696712153.799114
2020-01-12 23:00:07.016,27674230245.856064,,
2020-01-12 23:00:16.267,,9071946334.491962,
2020-01-12 23:33:43.632,,,29306488607.145676
2020-01-13 00:02:56.464,27533390875.51989,,
2020-01-13 00:09:04.433,,8476918018.622798,
2020-01-13 00:44:58.018,,,29141565520.219578
2020-01-13 01:00:48.563,26997491326.78556,,
2020-01-13 01:04:11.554,,7951791208.077409,
2020-01-13 01:39:24.881,,,29148734250.898125
2020-01-13 02:05:38.382,,9003961322.290298,
2020-01-13 02:05:41.884,26975717384.421185,,
2020-01-13 02:34:24.948,,,28932754496.68607
2020-01-13 03:02:28.181,26836205140.32406,,
2020-01-13 03:08:57.621,,8531814768.018311,
2020-01-13 03:20:18.801,,,29003340918.53718
2020-01-13 04:02:55.226,26662152688.896812,,
2020-01-13 04:09:03.328,,9225566518.473919,
2020-01-13 04:20:00.149,,,29054375541.322235
2020-01-13 05:00:25.036,26900782017.786095,,
2020-01-13 05:00:36.022,,8758208716.35152,
2020-01-13 05:22:35.115,,,29140491049.865574
2020-01-13 06:00:39.571,27074795227.902737,,
2020-01-13 06:04:31.172,,7917415068.93099,
2020-01-13 06:34:42.650,,,28927977990.172386
2020-01-13 07:00:23.831,27264517389.177444,,
2020-01-13 07:05:03.469,,8564177895.874479,
2020-01-13 07:39:48.302,,,29248965726.149822
2020-01-13 08:02:50.592,,7883845746.776518,
2020-01-13 08:06:01.482,27472134140.089344,,
2020-01-13 08:37:24.722,,,29456739747.088593
2020-01-13 09:02:34.719,27173477402.342777,,
2020-01-13 09:09:59.301,,8826965115.150986,
2020-01-13 09:39:54.826,,,29312514655.032124
2020-01-13 10:09:01.862,27864471984.771545,,
2020-01-13 10:09:18.653,,8516291235.625916,
2020-01-13 10:52:30.345,,,29333262686.118507
2020-01-13 11:04:29.208,27855676024.155483,,
2020-01-13 11:09:02.760,,8911760743.332287,
2020-01-13 11:34:19.641,,,29729599094.798412
2020-01-13 12:02:59.131,,8811295890.62045,
2020-01-13 12:05:47.577,28103254275.381424,,
2020-01-13 12:37:54.690,,,29965122960.442707
2020-01-13 13:00:23.302,28489667146.10831,,
2020-01-13 13:04:32.410,,8891939103.387396,
2020-01-13 13:25:26.068,,,30059201279.015327
2020-01-13 14:00:03.307,28769572230.111004,,
2020-01-13 14:07:47.821,,6823857165.998324,
2020-01-13 14:34:46.326,,,29779711153.97821
2020-01-13 15:00:35.879,28235612815.69974,,
2020-01-13 15:02:54.035,,8662376725.891928,
2020-01-13 15:34:23.738,,,29583196282.111107
2020-01-13 16:09:50.142,,8256734234.340521,
2020-01-13 16:10:14.120,28118988986.172424,,
2020-01-13 16:37:15.959,,,29848617988.643654
2020-01-13 17:02:30.252,28585982922.028313,,
2020-01-13 17:04:24.580,,8511814776.8664,
2020-01-13 17:39:17.734,,,29671577725.276234
2020-01-13 18:07:53.627,,8303140779.661966,
2020-01-13 18:09:36.053,27794665128.50793,,
2020-01-13 18:47:51.913,,,29101717947.16191
2020-01-13 19:02:32.239,27675597723.94329,,
2020-01-13 19:05:14.449,,6768335708.363118,
2020-01-13 19:35:12.433,,,29104649739.096336
2020-01-13 20:02:42.661,27647025806.758957,,
2020-01-13 20:07:52.849,,7333378084.833731,
2020-01-13 20:29:59.317,,,29303404803.667477
2020-01-13 21:00:35.774,28240065767.248493,,
2020-01-13 21:05:40.328,,8908022395.460638,
2020-01-13 21:34:29.478,,,29936421488.053013
2020-01-13 22:00:40.669,28187303571.300537,,
2020-01-13 22:05:13.012,,8203962938.260972,
2020-01-13 22:39:31.148,,,29805006627.721653
2020-01-13 23:02:53.412,,8437024952.066336,
2020-01-13 23:04:23.566,28216035465.366848,,
2020-01-13 23:34:25.992,,,29630903183.343605
2020-01-14 00:04:06.138,,8019794567.486078,
2020-01-14 00:09:20.139,27934400915.2154,,
2020-01-14 00:44:30.669,,,29687151187.270756
2020-01-14 01:05:26.481,,8845966270.57818,
2020-01-14 01:09:12.846,29200509071.929493,,
2020-01-14 01:35:34.766,,,32070018975.63218
2020-01-14 02:02:29.023,,8826885007.733349,
2020-01-14 02:03:55.721,31484010680.284218,,
2020-01-14 02:45:43.826,,,34471199840.66426
2020-01-14 03:02:32.896,32981870152.586414,,
2020-01-14 03:02:37.234,,9411228983.675928,
2020-01-14 03:44:12.531,,,34925963031.711044
2020-01-14 04:02:55.944,33554228518.76383,,
2020-01-14 04:03:01.371,,10162010617.869198,
2020-01-14 04:39:43.005,,,36768393523.90153
2020-01-14 05:05:24.464,,9885784843.035866,
2020-01-14 05:09:08.619,35159962898.465,,
2020-01-14 05:32:49.484,,,37681764448.615715
2020-01-14 06:04:50.316,35495772082.793304,,
2020-01-14 06:05:12.930,,10108248520.771744,
2020-01-14 06:39:29.200,,,39111516579.1109
2020-01-14 07:09:00.118,36444804278.2312,,
2020-01-14 07:09:04.744,,10578128273.61267,
2020-01-14 07:39:29.945,,,39181406770.86277
2020-01-14 08:05:15.318,,10192225472.53719,
2020-01-14 08:09:30.357,36613622341.63721,,
2020-01-14 08:44:10.505,,,39273261927.08211
2020-01-14 09:02:43.520,34594189012.929245,,
2020-01-14 09:10:04.544,,10529388670.902815,
2020-01-14 09:40:26.057,,,39978665882.513794
2020-01-14 10:09:22.481,36848037264.39793,,
2020-01-14 10:09:47.299,,11044086523.920225,
2020-01-14 10:38:49.673,,,40337636924.15918
2020-01-14 11:02:46.258,37369081968.390114,,
2020-01-14 11:05:02.555,,10973785094.69697,
2020-01-14 11:32:20.728,,,40546418150.47779
2020-01-14 12:04:38.703,37388501045.669464,,
2020-01-14 12:04:53.299,,11232197043.141388,
2020-01-14 12:32:05.942,,,41399348503.36933
2020-01-14 13:04:15.446,38419597055.33746,,
2020-01-14 13:04:43.604,,10311904615.80483,
2020-01-14 13:30:32.812,,,42961028916.6559
2020-01-14 14:05:26.693,,11593391408.560644,
2020-01-14 14:07:34.305,39330358813.125496,,
2020-01-14 14:32:42.198,,,45407380040.75069
2020-01-14 15:05:33.007,40899530515.512825,,
2020-01-14 15:07:36.330,,12102982638.279898,
2020-01-14 15:32:33.441,,,48822241925.9128
2020-01-14 16:02:48.148,43992796596.86284,,
2020-01-14 16:09:06.852,,12971970905.357216,
2020-01-14 16:32:29.185,,,52040483117.514
2020-01-14 17:00:41.103,43549186560.799515,,
2020-01-14 17:05:16.265,,14384057542.175365,
2020-01-14 17:30:21.495,,,56098769496.26892
2020-01-14 18:02:35.894,,15438188125.45085,
2020-01-14 18:03:07.794,48315532433.62835,,
2020-01-14 18:32:26.855,,,60384701373.398636
2020-01-14 19:00:32.897,49021589463.982765,,
2020-01-14 19:07:39.037,,16646677938.081787,
2020-01-14 19:30:33.699,,,62625007612.54706
2020-01-14 20:05:05.150,,13477236447.405167,
2020-01-14 20:09:03.033,50030472996.04194,,
2020-01-14 20:32:31.291,,,63977928232.468506
2020-01-14 21:05:07.631,,16876405176.085938,
2020-01-14 21:05:12.661,51890787510.831436,,
2020-01-14 21:30:14.083,,,64668583397.638725
2020-01-14 22:07:27.652,52569443997.258255,,
2020-01-14 22:07:41.289,,16375654008.210928,
2020-01-14 22:32:33.898,,,65756227018.15574
2020-01-14 23:04:39.314,51500713733.86064,,
2020-01-14 23:05:45.130,,18848355942.4303,
2020-01-14 23:30:31.631,,,68588440788.79654
2020-01-15 00:04:25.211,,18970204899.197784,
2020-01-15 00:04:29.094,55384169405.51928,,
2020-01-15 00:31:29.351,,,71017119363.2253
2020-01-15 01:03:08.548,,18003528959.883373,
2020-01-15 01:05:51.355,56531162328.495514,,
2020-01-15 01:34:02.325,,,70158889604.44579
2020-01-15 02:05:20.704,,18370181486.452606,
2020-01-15 02:05:56.196,55297782486.47006,,
2020-01-15 02:30:44.545,,,70318194376.60516
2020-01-15 03:05:53.561,,19877013915.11216,
2020-01-15 03:07:46.226,55142529627.02955,,
2020-01-15 03:30:37.425,,,69808253920.13109
2020-01-15 04:04:43.504,54818999809.09553,,
2020-01-15 04:04:49.524,,19675608583.753372,
2020-01-15 04:32:36.160,,,68622056267.79144
2020-01-15 05:02:51.835,,18979432696.5482,
2020-01-15 05:08:46.362,53123332789.97312,,
2020-01-15 05:31:06.348,,,67923986968.335014
2020-01-15 06:04:05.331,,18331114703.740883,
2020-01-15 06:04:30.928,53636962161.621735,,
2020-01-15 06:32:28.386,,,68795838335.35527
2020-01-15 07:04:50.626,55174047098.30848,,
2020-01-15 07:05:24.537,,20771027229.535603,
2020-01-15 07:32:47.968,,,70398677907.52153
2020-01-15 08:04:27.951,55100981172.54051,,
2020-01-15 08:07:28.201,,20083635017.71776,
2020-01-15 08:30:53.003,,,70914223322.45557
2020-01-15 09:03:16.459,,19455495008.26796,
2020-01-15 09:04:20.672,55075184568.023926,,
2020-01-15 09:32:31.712,,,70425866243.03549
2020-01-15 10:04:10.794,55664268496.08431,,
2020-01-15 10:04:23.401,,21361679732.229527,
2020-01-15 10:32:21.656,,,72018581199.10918
2020-01-15 11:04:03.566,,16920710600.001463,
2020-01-15 11:05:22.652,56434114935.30556,,
2020-01-15 11:32:43.522,,,72700949829.02737
2020-01-15 12:04:09.285,56209498567.20193,,
2020-01-15 12:04:24.463,,20989207410.42585,
2020-01-15 12:32:44.436,,,73298197093.67738
2020-01-15 13:04:31.197,,20993386511.301456,
2020-01-15 13:04:42.473,55821267909.695045,,
2020-01-15 13:32:27.229,,,71726785351.6498
2020-01-15 14:04:22.404,,21473894666.14287,
2020-01-15 14:05:14.944,56624527539.527954,,
2020-01-15 14:32:55.833,,,71720184044.83086
2020-01-15 15:02:43.455,,20627171085.0242,
2020-01-15 15:02:50.309,56530852523.00504,,
2020-01-15 15:32:18.907,,,69813049316.92744
2020-01-15 16:05:30.274,55066640012.454346,,
2020-01-15 16:07:36.531,,18266609243.152843,
2020-01-15 16:33:44.500,,,68591691223.84293
2020-01-15 17:02:41.585,,20190746857.982647,
2020-01-15 17:03:10.133,54472047132.48862,,
2020-01-15 17:35:09.613,,,65427602211.508354
2020-01-15 18:00:38.270,,17069859160.571566,
2020-01-15 18:00:48.222,52766508416.523026,,
2020-01-15 18:34:01.163,,,62781860302.742035
2020-01-15 19:09:16.990,49857240890.64298,,
2020-01-15 19:09:19.570,,16551210262.257986,
2020-01-15 19:32:40.599,,,59910524131.46871
2020-01-15 20:05:02.124,,18585759871.317406,
2020-01-15 20:05:46.448,49451100703.18514,,
2020-01-15 20:32:46.655,,,58514817279.39515
2020-01-15 21:05:16.931,49205905358.10781,,
2020-01-15 21:05:21.025,,17199168673.640137,
2020-01-15 21:30:10.819,,,59510578760.13979
2020-01-15 22:02:53.546,49126163511.811226,,
2020-01-15 22:03:07.705,,16336044167.145977,
2020-01-15 22:30:13.671,,,59173532338.346634
2020-01-15 23:02:51.406,49054612025.485016,,
2020-01-15 23:04:30.119,,18508885596.65702,
2020-01-15 23:30:33.652,,,58452466406.21996
2020-01-16 00:05:37.336,,17861163848.53867,
2020-01-16 00:05:39.069,48161460384.12748,,
2020-01-16 00:32:40.142,,,56306761259.85195
2020-01-16 01:07:41.445,46218384604.26723,,
