,bitcoin,ethereum,tether
2022-05-30 02:01:27.434,,222761207005.83295,
2022-05-30 03:00:18.379,576196514342.1768,,
2022-05-30 03:00:44.012,,227455968434.0056,
2022-05-30 03:00:49.413,,,72585247980.84888
2022-05-30 04:01:29.958,,227526416390.84808,
2022-05-30 04:02:23.659,578080406682.7523,,
2022-05-30 04:02:31.437,,,72539246888.02446
2022-05-30 05:01:35.649,578077688257.2643,,
2022-05-30 05:02:30.006,,226840559399.99133,
2022-05-30 05:02:52.240,,,72579532763.94136
2022-05-30 06:00:58.454,,,72503396888.18599
2022-05-30 06:03:26.676,579800985459.6207,,
2022-05-30 06:03:27.816,,229110086882.9684,
2022-05-30 07:01:32.012,,231070293431.00174,
2022-05-30 07:01:32.360,,,72525331674.42415
2022-05-30 07:01:35.121,585093813067.7969,,
2022-05-30 08:00:45.041,,,72602360782.86667
2022-05-30 08:01:48.259,584228469384.4553,,
2022-05-30 08:03:47.988,,231094474993.46265,
2022-05-30 09:02:55.130,584932068869.916,,
2022-05-30 09:02:56.886,,,72552637157.56866
2022-05-30 09:04:58.231,,230580683375.7069,
2022-05-30 10:00:07.072,,230563914350.45157,
2022-05-30 10:00:52.126,,,72576918480.54626
2022-05-30 10:03:00.410,585417364488.2701,,
2022-05-30 11:01:59.144,,,72556320955.28859
2022-05-30 11:03:14.940,583810613255.9242,,
2022-05-30 11:03:32.198,,229463710458.34137,
2022-05-30 12:02:04.613,,230539986902.3503,
2022-05-30 12:02:57.396,584757431359.1628,,
2022-05-30 12:03:07.772,,,72594327626.2016
2022-05-30 13:00:04.826,,,72629523714.15103
2022-05-30 13:00:30.297,581013491974.0522,,
2022-05-30 13:00:54.474,,227758211614.84888,
2022-05-30 14:01:43.800,,,72551314683.83908
2022-05-30 14:02:07.171,,227971122397.52588,
2022-05-30 14:02:32.477,580980083428.5295,,
2022-05-30 15:03:12.642,,230200118422.10422,
2022-05-30 15:03:13.480,,,72595451249.08365
2022-05-30 15:03:21.540,581352871315.4015,,
2022-05-30 16:01:44.380,583837062987.9601,,
2022-05-30 16:01:53.964,,231416785299.87323,
2022-05-30 16:03:57.419,,,72587747967.31102
2022-05-30 17:03:18.406,583564477721.6945,,
2022-05-30 17:03:29.060,,,72515705823.95486
2022-05-30 17:03:30.349,,232257564373.3974,
2022-05-30 18:02:23.676,585715496587.247,,
2022-05-30 18:02:43.236,,233339456960.2127,
2022-05-30 18:03:58.038,,,72494626474.94524
2022-05-30 19:01:20.905,585166729056.3638,,
2022-05-30 19:02:58.548,,,72562370615.77525
2022-05-30 19:04:17.266,,232647489481.26355,
2022-05-30 20:00:50.314,,,72600377365.33525
2022-05-30 20:01:33.275,584478572619.9136,,
2022-05-30 20:01:43.392,,232206168281.55804,
2022-05-30 21:01:45.184,,,72589920147.68233
2022-05-30 21:01:49.996,595112439295.5265,,
2022-05-30 21:01:52.733,,235407155143.03024,
2022-05-30 22:00:26.730,,240351343935.90112,
2022-05-30 22:01:34.096,604679753891.5809,,
2022-05-30 22:01:45.652,,,72545661234.93047
2022-05-30 23:02:02.157,,241312687106.7437,
2022-05-30 23:02:11.555,603937928874.7977,,
2022-05-30 23:03:28.814,,,72505845348.16458
2022-05-31 00:00:33.724,604926607440.7722,,
2022-05-31 00:00:59.958,,241204871683.00946,
2022-05-31 00:01:48.873,,,72546423763.60416
2022-05-31 01:00:08.999,601931265746.62,,
2022-05-31 01:00:19.616,,,72544124351.29341
2022-05-31 01:02:17.182,,240744575649.65256,
2022-05-31 02:00:08.010,,,72609161487.49525
2022-05-31 02:01:51.784,601619916429.8649,,
2022-05-31 02:02:00.251,,240410718167.70953,
2022-05-31 03:02:09.559,,,72602154588.94278
2022-05-31 03:02:34.776,603328166430.7073,,
2022-05-31 03:02:52.610,,241502799021.43747,
2022-05-31 04:02:44.686,604534089419.949,,
2022-05-31 04:03:09.886,,,72560806114.3785
2022-05-31 04:04:27.316,,240917466759.0445,
2022-05-31 05:01:53.299,,240525767548.64767,
2022-05-31 05:02:43.470,,,72541560560.61974
2022-05-31 05:03:01.194,604388848586.0417,,
2022-05-31 06:01:19.988,,239848713191.05417,
2022-05-31 06:01:55.036,604065405941.8324,,
2022-05-31 06:02:00.001,,,72567534218.39522
2022-05-31 07:00:42.842,,238543475071.1734,
2022-05-31 07:03:14.100,601545892075.2709,,
2022-05-31 07:03:30.672,,,72583805698.87285
2022-05-31 08:02:16.100,601842012592.2605,,
2022-05-31 08:03:00.103,,,72571287290.99675
2022-05-31 08:03:35.788,,238568166370.61905,
2022-05-31 09:01:49.503,,239001062984.53864,
2022-05-31 09:02:10.747,603484309284.0468,,
2022-05-31 09:02:12.478,,,72573021752.90263
2022-05-31 10:02:39.861,,,72540344986.90599
2022-05-31 10:02:49.740,,237770494770.90067,
2022-05-31 10:02:51.161,601080338135.4045,,
2022-05-31 11:00:41.693,,238764772513.53497,
2022-05-31 11:01:47.736,603088715871.0111,,
2022-05-31 11:02:46.094,,,72516722329.75323
2022-05-31 12:04:56.982,,,72514479889.94147
2022-05-31 12:05:04.976,,239727165010.2458,
2022-05-31 12:05:13.268,605644077065.6322,,
2022-05-31 13:02:23.413,,237803457806.38086,
2022-05-31 13:02:38.662,,,72544043481.38785
2022-05-31 13:02:45.332,602609734437.3154,,
2022-05-31 14:01:49.187,,,72664977549.02104
2022-05-31 14:02:50.730,600852235912.2786,,
2022-05-31 14:03:08.568,,236415756263.39423,
2022-05-31 15:00:44.278,,,72539716543.35309
2022-05-31 15:02:50.425,603289001727.817,,
2022-05-31 15:03:23.037,,237087463599.8048,
2022-05-31 16:00:42.902,606289777398.0482,,
2022-05-31 16:02:06.844,,237778570797.07013,
2022-05-31 16:02:13.738,,,72665707324.77417
2022-05-31 17:00:50.299,,239290176636.76248,
2022-05-31 17:03:09.487,,,72525083557.67886
2022-05-31 17:03:16.951,614090930829.2395,,
2022-05-31 18:01:10.285,,,72547112103.63853
2022-05-31 18:01:20.731,610929567678.5411,,
2022-05-31 18:02:20.499,,237580993820.5094,
2022-05-31 19:00:53.304,,,72576328426.63222
2022-05-31 19:02:58.164,606160500538.2751,,
2022-05-31 19:03:04.790,,234917113471.18372,
2022-05-31 20:00:35.861,,234064088084.53482,
2022-05-31 20:01:58.178,,,72504376294.75789
2022-05-31 20:02:37.630,603236577012.6743,,
2022-05-31 21:01:42.580,,,72591394858.42664
2022-05-31 21:01:42.669,605568530647.1472,,
2022-05-31 21:02:04.402,,235765597618.12143,
2022-05-31 22:00:22.459,,,72529694584.11467
2022-05-31 22:01:12.826,605051749762.7112,,
2022-05-31 22:02:14.283,,235888627565.49878,
2022-05-31 23:01:12.199,,236363031792.00693,
2022-05-31 23:02:08.290,607054000896.985,,
2022-05-31 23:03:07.909,,,72570820693.50163
2022-06-01 00:00:27.529,,,72483593605.70987
2022-06-01 00:01:53.607,,235235428449.11987,
2022-06-01 00:03:21.027,606834602082.8086,,
2022-06-01 01:01:56.447,608625002028.4318,,
2022-06-01 01:02:04.120,,,72545734734.33957
2022-06-01 01:02:08.946,,235919078268.14926,
2022-06-01 02:01:36.419,,235757340081.02414,
2022-06-01 02:02:56.643,608209457243.6348,,
2022-06-01 02:03:02.732,,,72625249733.87785
2022-06-01 03:01:19.053,606436765446.4832,,
2022-06-01 03:01:42.742,,234730167365.03586,
2022-06-01 03:01:43.978,,,72598991392.58067
2022-06-01 04:01:11.813,602652826982.3011,,
2022-06-01 04:02:15.808,,,72556644441.53748
2022-06-01 04:03:35.553,,233575682835.23853,
2022-06-01 05:02:07.686,,234051364084.08762,
2022-06-01 05:02:55.894,601943215803.1946,,
2022-06-01 05:03:11.606,,,72545158999.57701
2022-06-01 06:00:42.858,,233918929159.1427,
2022-06-01 06:00:48.798,602469427604.2764,,
2022-06-01 06:01:40.569,,,72585486841.53404
2022-06-01 07:00:20.597,602364203163.9479,,
2022-06-01 07:01:25.043,,,72521446396.75905
2022-06-01 07:03:21.314,,234487457691.74844,
2022-06-01 08:02:03.552,,234099014508.2854,
2022-06-01 08:02:08.055,600816565467.3312,,
2022-06-01 08:02:08.184,,,72575384134.8574
2022-06-01 09:07:42.227,603019833998.0089,,
2022-06-01 09:07:56.985,,234540606822.33688,
2022-06-01 09:10:37.410,,,72559345776.7048
2022-06-01 10:00:34.401,603979363711.193,,
2022-06-01 10:00:55.151,,234921354417.2307,
2022-06-01 10:02:58.428,,,72507148355.74251
2022-06-01 11:00:45.425,,,72506395756.28322
2022-06-01 11:01:54.105,601720138311.3776,,
2022-06-01 11:02:19.961,,234398309811.17593,
2022-06-01 12:00:16.080,,233643175376.51926,
2022-06-01 12:01:48.839,,,72548246498.7351
2022-06-01 12:02:18.406,600360163749.1893,,
2022-06-01 13:00:41.306,605087587645.7407,,
2022-06-01 13:01:27.292,,,72479705022.4355
2022-06-01 13:01:35.603,,236597963843.75113,
2022-06-01 14:00:56.083,605875582227.1929,,
2022-06-01 14:01:07.679,,,72641188861.99019
2022-06-01 14:01:09.691,,237556142317.1597,
2022-06-01 15:02:32.271,595154458579.9716,,
2022-06-01 15:02:54.007,,,72624975008.74483
2022-06-01 15:03:25.180,,231269111163.2156,
2022-06-01 16:03:49.646,,,72652688869.98643
2022-06-01 16:04:11.172,,228395497344.09732,
2022-06-01 16:04:13.417,587509839851.849,,
2022-06-01 17:02:47.131,580088886272.3125,,
2022-06-01 17:02:48.717,,225313307565.33557,
2022-06-01 17:03:14.439,,,72563794128.13211
2022-06-01 18:02:08.655,,,72560174907.79517
2022-06-01 18:03:14.068,574638652683.0802,,
2022-06-01 18:03:16.166,,223535080721.4839,
2022-06-01 19:00:18.592,,,72660998279.22522
2022-06-01 19:01:36.867,576876556048.7626,,
2022-06-01 19:01:42.033,,221973053758.0989,
2022-06-01 20:01:45.620,,,72611483750.55478
2022-06-01 20:02:04.591,,220893800666.97025,
2022-06-01 20:02:30.101,576127825255.5364,,
2022-06-01 21:00:25.061,,215319352900.02155,
2022-06-01 21:03:28.738,,,72431147003.8788
2022-06-01 21:03:32.399,562679001575.5264,,
2022-06-01 22:00:08.691,,,72621978034.93617
2022-06-01 22:00:12.102,,218420056179.62463,
2022-06-01 22:02:26.689,565607651599.151,,
2022-06-01 23:01:40.641,566863105759.6764,,
2022-06-01 23:02:33.816,,,72594288144.95248
2022-06-01 23:03:28.353,,220011613053.97214,
2022-06-02 00:01:43.318,568064236681.0408,,
2022-06-02 00:02:31.371,,220915659324.7088,
2022-06-02 00:03:11.589,,,72507199138.61003
2022-06-02 01:01:05.545,566264971511.2427,,
2022-06-02 01:01:37.527,,,72561921084.02339
2022-06-02 01:01:38.172,,219948704337.44507,
2022-06-02 02:01:36.350,,221868607602.89386,
2022-06-02 02:02:28.055,,,72689412712.8727
2022-06-02 02:02:52.851,569473053420.9696,,
2022-06-02 03:02:05.349,,221571826478.2643,
2022-06-02 03:02:07.623,568381686373.5524,,
2022-06-02 03:03:08.586,,,72557367147.6611
2022-06-02 04:02:24.907,567099216925.0743,,
2022-06-02 04:04:04.111,,219625188326.85678,
2022-06-02 04:04:28.935,,,72581371215.13118
2022-06-02 05:00:12.244,,219884644838.94196,
2022-06-02 05:02:39.272,568347015619.7465,,
2022-06-02 05:02:45.271,,,72583385780.1547
2022-06-02 06:02:22.124,569465898353.4866,,
2022-06-02 06:02:33.352,,,72605814688.98749
2022-06-02 06:03:31.579,,220467303511.54016,
2022-06-02 07:00:56.462,,,72631928676.40486
2022-06-02 07:01:16.524,,220186784486.6231,
2022-06-02 07:01:18.778,570211411471.8392,,
2022-06-02 08:00:59.562,572253111784.3801,,
2022-06-02 08:01:53.540,,,72633449683.67296
2022-06-02 08:01:54.001,,221430344643.351,
2022-06-02 09:04:27.215,,220984271198.13245,
2022-06-02 09:04:52.488,,,72587264947.75258
2022-06-02 09:06:02.470,571126242364.8658,,
2022-06-02 10:02:36.865,570571078087.2097,,
2022-06-02 10:03:06.130,,220087429002.55115,
2022-06-02 10:03:40.181,,,72578355189.08743
2022-06-02 11:03:06.851,572262211001.3949,,
2022-06-02 11:03:19.450,,221247507888.95624,
2022-06-02 11:04:11.449,,,72679723899.9302
2022-06-02 12:02:04.862,,221896797046.1607,
2022-06-02 12:02:18.764,573530990491.3629,,
2022-06-02 12:02:43.193,,,72577560978.75093
2022-06-02 13:00:04.569,,,72555194383.3239
2022-06-02 13:00:21.488,,221457865982.90335,
2022-06-02 13:02:47.927,573655997191.414,,
2022-06-02 14:01:57.370,571565863678.32,,
2022-06-02 14:02:11.409,,218979866885.3083,
2022-06-02 14:03:33.892,,,72583718242.03009
2022-06-02 15:02:02.740,571440450104.8181,,
2022-06-02 15:02:08.345,,,72599213953.00166
2022-06-02 15:02:10.869,,217850959171.46625,
2022-06-02 16:00:08.673,577963807469.2349,,
2022-06-02 16:00:15.399,,220705684355.84927,
2022-06-02 16:00:40.778,,,72547625342.14128
2022-06-02 17:02:53.712,,221251949016.12637,
2022-06-02 17:03:09.408,578232129065.2394,,
2022-06-02 17:03:20.806,,,72655339875.21208
2022-06-02 18:00:32.173,,,72602925937.08437
2022-06-02 18:02:00.098,,220429374123.92264,
2022-06-02 18:02:21.080,576480053704.5176,,
2022-06-02 19:00:27.091,,,72518918627.53436
2022-06-02 19:02:11.197,575943119000.466,,
2022-06-02 19:03:38.637,,219967002465.0212,
2022-06-02 20:03:05.549,,219606687935.92914,
2022-06-02 20:03:30.134,575986844604.9454,,
2022-06-02 20:03:59.146,,,72600100292.3368
2022-06-02 21:01:52.301,577270028550.7256,,
2022-06-02 21:02:37.516,,,72574499176.21056
2022-06-02 21:02:47.088,,221117594645.78958,
2022-06-02 22:00:31.408,,,72571193163.52257
2022-06-02 22:01:22.981,,221277249039.6476,
2022-06-02 22:02:51.697,578488824601.064,,
2022-06-02 23:01:17.118,,,72566793151.47882
2022-06-02 23:01:57.758,,222312032141.4596,
2022-06-02 23:02:39.923,581537504048.9535,,
2022-06-03 00:03:02.096,580863150152.0535,,
2022-06-03 00:03:11.443,,222487488380.58923,
2022-06-03 00:03:18.031,,,72606704176.49724
2022-06-03 01:02:07.789,580153171817.0798,,
2022-06-03 01:02:10.536,,,72618772946.01947
2022-06-03 01:02:51.797,,221336846896.9709,
2022-06-03 02:02:50.745,,222704805265.80847,
2022-06-03 02:03:09.385,583640572696.4874,,
2022-06-03 02:03:34.767,,,72601421901.4303
2022-06-03 03:00:43.535,,222083772671.38065,
2022-06-03 03:03:20.942,582333662714.3545,,
2022-06-03 03:03:30.269,,,72592070894.99908
2022-06-03 04:01:11.558,,221472293974.42667,
2022-06-03 04:03:20.502,,,72547617634.47836
2022-06-03 04:03:54.020,581294858077.0609,,
2022-06-03 05:00:19.821,580341589036.8097,,
2022-06-03 05:00:28.544,,,72523754611.53975
2022-06-03 05:00:46.328,,220223840203.62946,
2022-06-03 06:01:57.300,582391151692.3586,,
2022-06-03 06:03:16.853,,220905267066.4581,
2022-06-03 06:03:49.139,,,72569171364.48267
2022-06-03 07:01:34.873,580962115621.3657,,
2022-06-03 07:02:13.413,,220360175119.39075,
2022-06-03 07:02:35.344,,,72539471684.93146
2022-06-03 08:02:04.745,,219919922995.13098,
2022-06-03 08:02:09.856,,,72581478123.40959
2022-06-03 08:02:44.342,580518722446.455,,
2022-06-03 09:02:57.540,,219221745928.51932,
2022-06-03 09:06:43.051,580220693464.605,,
2022-06-03 09:06:56.120,,,72567902629.53038
2022-06-03 10:00:59.628,,,72597953206.47816
2022-06-03 10:01:22.370,,217438848320.92896,
2022-06-03 10:01:53.846,576084656685.9257,,
2022-06-03 11:00:41.589,569343353084.8364,,
2022-06-03 11:01:45.298,,,72639935854.4315
2022-06-03 11:03:37.615,,213788684335.8166,
2022-06-03 12:00:36.143,,,72511809431.17252
2022-06-03 12:01:06.254,567136224559.0513,,
2022-06-03 12:03:21.751,,213224023090.73026,
2022-06-03 13:01:25.031,,213458442771.36105,
2022-06-03 13:01:52.617,564847731486.495,,
2022-06-03 13:01:57.696,,,72700165805.5898
2022-06-03 14:02:23.107,565493070223.7661,,
2022-06-03 14:02:26.585,,212684550078.44485,
2022-06-03 14:05:04.575,,,72605094428.95665
2022-06-03 15:02:13.288,560288985428.5337,,
2022-06-03 15:02:15.468,,212767272913.28656,
2022-06-03 15:02:32.285,,,72514844562.09969
2022-06-03 16:02:16.313,,,72654900392.22464
2022-06-03 16:03:17.829,,213700904205.8237,
2022-06-03 16:03:37.535,562692058035.4343,,
2022-06-03 17:01:00.058,,,72581098773.99126
2022-06-03 17:02:46.692,,213027590282.40308,
2022-06-03 17:02:48.819,562850198827.1409,,
2022-06-03 18:00:37.346,,,72533320554.59097
2022-06-03 18:02:44.537,,211963480540.94275,
2022-06-03 18:02:58.339,562270778193.6105,,
2022-06-03 19:00:34.956,,212104391132.3763,
2022-06-03 19:02:00.754,563373636652.0774,,
2022-06-03 19:05:06.389,,,72608897241.09094
2022-06-03 20:00:45.199,564234290109.6461,,
2022-06-03 20:02:10.786,,212293331512.90863,
2022-06-03 20:05:10.462,,,72569803441.78853
2022-06-03 21:00:52.636,,212975167581.04315,
2022-06-03 21:02:48.197,565638807855.9205,,
2022-06-03 21:05:07.482,,,72638748965.14413
2022-06-03 22:00:43.591,,214863854452.30743,
2022-06-03 22:00:44.410,568326813297.8187,,
2022-06-03 22:05:13.611,,,72541006821.91495
2022-06-03 23:01:23.757,566577414620.317,,
2022-06-03 23:01:34.701,,215816128573.71893,
2022-06-03 23:05:31.796,,,72516653376.83804
2022-06-04 00:03:04.481,,214984918897.99634,
2022-06-04 00:03:45.324,566275595800.1772,,
2022-06-04 00:05:21.742,,,72574254041.19345
2022-06-04 01:01:23.481,566590917586.3995,,
2022-06-04 01:01:28.267,,214927889867.90753,
2022-06-04 01:02:04.461,,,72605478603.24136
2022-06-04 02:00:27.147,,,72581276555.46844
2022-06-04 02:01:07.578,564822076634.9807,,
2022-06-04 02:02:19.182,,213573078268.4737,
2022-06-04 03:00:18.559,563686652638.2136,,
2022-06-04 03:02:43.274,,,72650098658.73894
2022-06-04 03:03:51.801,,212331935494.40674,
2022-06-04 04:01:24.609,,212657718645.5802,
2022-06-04 04:02:45.031,,,72599389882.77686
2022-06-04 04:03:52.547,563749582669.4333,,
2022-06-04 05:01:04.726,566621567555.027,,
2022-06-04 05:02:30.148,,,72590807431.2883
2022-06-04 05:03:26.415,,214277046591.39114,
2022-06-04 06:02:06.394,,,72581056257.65369
2022-06-04 06:02:22.221,,214235245363.0732,
2022-06-04 06:03:34.316,566116456164.9674,,
2022-06-04 07:02:15.651,,,72584392884.4728
2022-06-04 07:03:18.875,566332050547.9249,,
2022-06-04 07:03:20.020,,214634533216.39078,
2022-06-04 08:00:58.875,,,72605167072.1034
2022-06-04 08:01:44.167,,214148439416.05917,
2022-06-04 08:04:38.320,566261288563.9246,,
2022-06-04 09:01:45.478,,214871867845.0856,
2022-06-04 09:04:26.419,,,72550313640.13586
2022-06-04 09:05:25.435,567265335500.1393,,
2022-06-04 10:00:03.863,566573539101.1372,,
2022-06-04 10:02:00.397,,,72595509232.75961
2022-06-04 10:02:55.400,,214780679063.5483,
2022-06-04 11:01:56.043,,,72584475565.6647
2022-06-04 11:02:37.803,566633438201.0621,,
2022-06-04 11:02:47.798,,214701095312.604,
2022-06-04 12:01:55.835,,,72569077871.76608
2022-06-04 12:02:15.084,566377964657.5563,,
2022-06-04 12:02:16.280,,214497358339.93576,
2022-06-04 13:01:08.688,,213623175425.9199,
2022-06-04 13:02:17.771,564026152015.221,,
2022-06-04 13:02:44.480,,,72628084094.0354
2022-06-04 14:02:38.225,564737826009.0259,,
2022-06-04 14:03:45.314,,213827297065.1599,
2022-06-04 14:03:46.458,,,72597886905.23134
2022-06-04 15:00:02.001,,215451798869.78217,
2022-06-04 15:00:24.105,567754961411.5256,,
2022-06-04 15:00:26.517,,,72591307467.79251
2022-06-04 16:00:39.599,,215346551721.60263,
2022-06-04 16:02:18.918,568784385788.8926,,
2022-06-04 16:02:29.886,,,72577742527.17558
2022-06-04 17:00:21.594,,214923303844.23373,
2022-06-04 17:01:12.769,567652792982.2415,,
2022-06-04 17:02:00.358,,,72603995239.67876
2022-06-04 18:02:13.883,,,72616381865.27203
2022-06-04 18:02:50.002,,215072640470.39963,
2022-06-04 18:03:51.460,566897725920.5176,,
2022-06-04 19:02:38.688,568192537384.4025,,
2022-06-04 19:03:38.285,,215703447422.62683,
2022-06-04 19:03:42.712,,,72595116968.84152
2022-06-04 20:01:10.308,,,72641213643.26923
2022-06-04 20:02:41.100,566106143128.4945,,
2022-06-04 20:02:50.726,,214746587906.08163,
2022-06-04 21:00:04.621,,,72600111284.30013
2022-06-04 21:01:52.859,567022622963.828,,
2022-06-04 21:02:50.050,,215105463345.3168,
2022-06-04 22:01:40.445,,,72565209320.23314
2022-06-04 22:02:07.653,568265889249.5273,,
2022-06-04 22:02:10.266,,215919173616.2605,
2022-06-04 23:01:20.378,,218163205554.0731,
2022-06-04 23:01:53.519,569110493134.9445,,
2022-06-04 23:02:26.957,,,72632697650.55844
2022-06-05 00:01:40.215,,,72563385811.28702
2022-06-05 00:02:04.055,568340135127.331,,
2022-06-05 00:02:06.850,,217832477905.49496,
2022-06-05 01:00:03.268,568178807337.2378,,
2022-06-05 01:00:33.221,,,72643635121.04417
2022-06-05 01:04:39.060,,218319766511.53024,
2022-06-05 02:00:54.709,,,72575097644.17487
2022-06-05 02:01:22.436,,216810869979.8876,
2022-06-05 02:01:35.048,566826010965.2201,,
2022-06-05 03:00:16.812,,,72615448467.03662
2022-06-05 03:00:33.756,,217059468157.50845,
2022-06-05 03:00:59.047,568149571216.034,,
2022-06-05 04:00:10.682,567604756932.0623,,
2022-06-05 04:01:03.342,,217114882373.02774,
2022-06-05 04:01:06.736,,,72625397492.16183
2022-06-05 05:00:28.221,,,72591787266.80699
2022-06-05 05:01:01.273,,216835333313.67944,
2022-06-05 05:01:56.136,566857709256.585,,
2022-06-05 06:00:25.032,,,72613821038.00533
2022-06-05 06:01:52.619,568450744972.3076,,
2022-06-05 06:01:57.169,,217685326140.77197,
2022-06-05 07:00:08.165,,217394379644.4658,
2022-06-05 07:00:55.412,,,72605520074.29619
2022-06-05 07:01:40.392,567716304348.0519,,
2022-06-05 08:01:16.786,,,72610542413.81935
2022-06-05 08:01:31.621,,217439900528.08746,
2022-06-05 08:01:57.890,568198021370.1849,,
2022-06-05 09:01:38.793,,217192125024.13348,
2022-06-05 09:02:23.629,,,72563886616.03136
2022-06-05 09:02:29.059,566892452206.9948,,
2022-06-05 10:00:15.845,,215802108661.92694,
2022-06-05 10:01:48.097,,,72619574146.72775
2022-06-05 10:01:50.473,565252034397.7688,,
2022-06-05 11:00:27.513,565835925384.8428,,
2022-06-05 11:01:06.488,,215954231203.623,
2022-06-05 11:01:46.247,,,72579513512.96864
2022-06-05 12:00:11.818,,216392800605.32733,
2022-06-05 12:00:23.122,,,72607184748.78246
2022-06-05 12:01:57.231,566367955399.8866,,
2022-06-05 13:00:19.212,567210949404.1567,,
2022-06-05 13:01:42.852,,216908724605.4557,
2022-06-05 13:02:29.744,,,72665796550.49118
2022-06-05 14:00:31.901,,,72603271260.2075
2022-06-05 14:00:56.608,565685724926.1027,,
2022-06-05 14:01:52.467,,216182095704.96603,
2022-06-05 15:00:30.252,567784376463.9979,,
2022-06-05 15:00:56.575,,217358366392.80768,
2022-06-05 15:02:38.862,,,72594315720.1797
2022-06-05 16:00:09.973,569767827110.53,,
2022-06-05 16:00:26.144,,,72592660388.51048
2022-06-05 16:03:38.095,,218301198958.22604,
2022-06-05 17:01:58.614,,,72575834052.35777
2022-06-05 17:02:00.966,,218091827753.10913,
2022-06-05 17:02:03.299,569285605529.8527,,
2022-06-05 18:01:24.228,,,72577415699.97643
2022-06-05 18:01:51.941,573681163378.5994,,
2022-06-05 18:02:07.189,,220923445285.06824,
2022-06-05 19:01:37.018,,,72634717419.47865
2022-06-05 19:01:49.166,572750173673.1002,,
2022-06-05 19:01:54.377,,220590566082.58862,
2022-06-05 20:00:54.681,,,72597939319.89856
2022-06-05 20:02:14.651,572892223024.9933,,
2022-06-05 20:02:31.021,,220120769302.34317,
2022-06-05 21:00:12.812,,219992812438.1995,
2022-06-05 21:00:44.223,571335063359.5632,,
2022-06-05 21:02:10.909,,,72555175866.93797
2022-06-05 22:00:31.790,,,72621951875.5162
2022-06-05 22:02:01.009,,219308485657.12213,
2022-06-05 22:02:29.444,570661563399.4856,,
2022-06-05 23:00:10.782,572451534626.2274,,
2022-06-05 23:01:55.007,,219849942907.3428,
2022-06-05 23:01:56.194,,,72679233504.18219
2022-06-06 00:01:22.879,570209935092.4275,,
2022-06-06 00:01:58.255,,,72550808924.27303
2022-06-06 00:02:07.348,,218561175507.6209,
2022-06-06 01:00:33.245,573590009505.1964,,
2022-06-06 01:00:53.927,,220762430712.1119,
2022-06-06 01:01:35.376,,,72582763655.67451
2022-06-06 02:01:18.538,,224112054725.90915,
2022-06-06 02:01:31.879,586024927645.0911,,
2022-06-06 02:02:09.992,,,72519944827.8851
2022-06-06 03:00:53.688,,226225600529.40848,
2022-06-06 03:01:13.626,,,72569566611.57722
2022-06-06 03:01:39.130,590375023246.3765,,
2022-06-06 04:00:28.212,,,72561618638.65807
2022-06-06 04:01:56.443,595136648932.788,,
2022-06-06 04:02:16.295,,227055024572.18518,
2022-06-06 05:01:53.985,,227555762432.9897,
2022-06-06 05:01:54.115,,,72565646852.37006
2022-06-06 05:01:58.494,595205718345.9122,,
2022-06-06 06:02:30.918,,226964581035.11475,
2022-06-06 06:02:37.991,,,72633331145.2411
2022-06-06 06:02:47.945,595065765543.559,,
2022-06-06 07:00:32.418,,,72499835155.83533
2022-06-06 07:00:43.675,,227525180970.73373,
2022-06-06 07:01:56.590,595889006711.0337,,
2022-06-06 08:00:27.474,,,72580865456.96117
2022-06-06 08:01:10.285,595799255622.0576,,
2022-06-06 08:01:21.299,,228732562655.7082,
2022-06-06 09:00:12.374,599340771144.0459,,
2022-06-06 09:02:18.041,,230194314536.71942,
2022-06-06 09:02:42.934,,,72557259165.23114
2022-06-06 10:00:29.784,,230820992201.8866,
2022-06-06 10:01:01.684,,,72515575384.50565
2022-06-06 10:01:07.328,598857987045.0765,,
2022-06-06 11:02:03.600,,231742043357.20648,
2022-06-06 11:02:19.866,600515423218.7097,,
2022-06-06 11:02:50.156,,,72543008678.4915
2022-06-06 12:00:21.340,,231097495883.6667,
2022-06-06 12:01:57.466,,,72517283366.05327
2022-06-06 12:02:02.994,598206454993.0881,,
2022-06-06 13:01:42.004,,,72487323032.90338
2022-06-06 13:02:38.249,598683414964.8474,,
2022-06-06 13:02:39.571,,231904633817.86023,
2022-06-06 14:02:04.561,,,72564688669.32321
2022-06-06 14:02:05.195,598514633029.5162,,
2022-06-06 14:02:05.500,,230332000648.35498,
2022-06-06 15:00:28.048,603099106715.0271,,
2022-06-06 15:00:42.277,,230538351822.87823,
2022-06-06 15:02:59.320,,,72552317326.71526
2022-06-06 16:01:02.431,,,72497054271.07956
2022-06-06 16:01:57.561,599035738160.7252,,
2022-06-06 16:02:02.078,,228155064971.4692,
2022-06-06 17:01:38.740,596185668674.5293,,
2022-06-06 17:01:42.612,,224920416421.697,
2022-06-06 17:01:49.049,,,72478345100.82854
2022-06-06 18:01:00.270,596140388968.953,,
2022-06-06 18:01:45.860,,,72561487296.24556
2022-06-06 18:02:25.729,,224293234328.00635,
2022-06-06 19:00:02.065,,,72625686118.06383
2022-06-06 19:01:14.754,597790256775.3567,,
2022-06-06 19:01:16.030,,225377859040.89935,
2022-06-06 20:00:15.457,,225679450717.16895,
2022-06-06 20:00:21.679,598627365231.43,,
2022-06-06 20:00:26.709,,,72677711884.63
2022-06-06 21:00:15.500,,,72522574218.00342
